,Ano,Mês,Valor,Variável
2448,1984.0,1.0,0.0142717164,rainfall
2449,1984.0,2.0,0.0183633465,rainfall
2450,1984.0,3.0,0.0105257206,rainfall
2451,1984.0,4.0,0.0158641764,rainfall
2452,1984.0,5.0,0.0171465688,rainfall
2453,1984.0,6.0,0.0125509633,rainfall
2454,1984.0,7.0,0.0198658097,rainfall
2455,1984.0,8.0,0.0174396001,rainfall
2456,1984.0,9.0,0.028917154,rainfall
2457,1984.0,10.0,0.0164736715,rainfall
2458,1984.0,11.0,0.0085456263,rainfall
2459,1984.0,12.0,0.0099894103,rainfall
2460,1984.0,1.0,0.0151453081,nino12
2461,1984.0,2.0,0.0148961834,nino12
2462,1984.0,3.0,0.0150397636,nino12
2463,1984.0,4.0,0.0152629446,nino12
2464,1984.0,5.0,0.0148538662,nino12
2465,1984.0,6.0,0.0148222452,nino12
2466,1984.0,7.0,0.0150326933,nino12
2467,1984.0,8.0,0.0150222834,nino12
2468,1984.0,9.0,0.0152650447,nino12
2469,1984.0,10.0,0.0150598477,nino12
2470,1984.0,11.0,0.0152316346,nino12
2471,1984.0,12.0,0.015101375,nino12
2472,1984.0,1.0,0.0149963857,nino3
2473,1984.0,2.0,0.0152308808,nino3
2474,1984.0,3.0,0.0151683791,nino3
2475,1984.0,4.0,0.0150579257,nino3
2476,1984.0,5.0,0.0148334388,nino3
2477,1984.0,6.0,0.014692068,nino3
2478,1984.0,7.0,0.0148652157,nino3
2479,1984.0,8.0,0.015018047,nino3
2480,1984.0,9.0,0.0150249604,nino3
2481,1984.0,10.0,0.0148517861,nino3
2482,1984.0,11.0,0.0146797988,nino3
2483,1984.0,12.0,0.0145480362,nino3
2484,1984.0,1.0,0.0148987706,nino34
2485,1984.0,2.0,0.0151602837,nino34
2486,1984.0,3.0,0.0150354989,nino34
2487,1984.0,4.0,0.0149580025,nino34
2488,1984.0,5.0,0.0149503563,nino34
2489,1984.0,6.0,0.0148646422,nino34
2490,1984.0,7.0,0.0150274519,nino34
2491,1984.0,8.0,0.0150893882,nino34
2492,1984.0,9.0,0.0150238099,nino34
2493,1984.0,10.0,0.0148707753,nino34
2494,1984.0,11.0,0.0145704171,nino34
2495,1984.0,12.0,0.0144942393,nino34
2496,1984.0,1.0,0.0148929419,nino4
2497,1984.0,2.0,0.0149368947,nino4
2498,1984.0,3.0,0.014876904,nino4
2499,1984.0,4.0,0.0148548062,nino4
2500,1984.0,5.0,0.0148861277,nino4
2501,1984.0,6.0,0.0149303269,nino4
2502,1984.0,7.0,0.01498361,nino4
2503,1984.0,8.0,0.0149920899,nino4
2504,1984.0,9.0,0.0150654037,nino4
2505,1984.0,10.0,0.0149622628,nino4
2506,1984.0,11.0,0.0148417097,nino4
2507,1984.0,12.0,0.0148300567,nino4
2508,1984.0,1.0,0.0344129555,tsa
2509,1984.0,2.0,0.0314617619,tsa
2510,1984.0,3.0,0.0358276644,tsa
2511,1984.0,4.0,0.0232450023,tsa
2512,1984.0,5.0,0.0112945265,tsa
2513,1984.0,6.0,0.0197849462,tsa
2514,1984.0,7.0,0.0276799195,tsa
2515,1984.0,8.0,0.0456973294,tsa
2516,1984.0,9.0,0.0538806928,tsa
2517,1984.0,10.0,0.0342028986,tsa
2518,1984.0,11.0,0.0174451322,tsa
2519,1984.0,12.0,0.0121477162,tsa
2520,1985.0,1.0,0.014362246,rainfall
2521,1985.0,2.0,0.0171301482,rainfall
2522,1985.0,3.0,0.0132348922,rainfall
2523,1985.0,4.0,0.0069158861,rainfall
2524,1985.0,5.0,0.0218446908,rainfall
2525,1985.0,6.0,0.020105524,rainfall
2526,1985.0,7.0,0.0220873626,rainfall
2527,1985.0,8.0,0.0175229103,rainfall
2528,1985.0,9.0,0.0140637671,rainfall
2529,1985.0,10.0,0.0216216939,rainfall
2530,1985.0,11.0,0.011652353,rainfall
2531,1985.0,12.0,0.0264001025,rainfall
2532,1985.0,1.0,0.0148659889,nino12
2533,1985.0,2.0,0.0147146655,nino12
2534,1985.0,3.0,0.0149012547,nino12
2535,1985.0,4.0,0.0145477734,nino12
2536,1985.0,5.0,0.0143791421,nino12
2537,1985.0,6.0,0.0146704591,nino12
2538,1985.0,7.0,0.014505717,nino12
2539,1985.0,8.0,0.0145222653,nino12
2540,1985.0,9.0,0.0146112482,nino12
2541,1985.0,10.0,0.0147116431,nino12
2542,1985.0,11.0,0.0148594462,nino12
2543,1985.0,12.0,0.0151213503,nino12
2544,1985.0,1.0,0.0146053302,nino3
2545,1985.0,2.0,0.0148279475,nino3
2546,1985.0,3.0,0.0148216093,nino3
2547,1985.0,4.0,0.0147482512,nino3
2548,1985.0,5.0,0.0147830421,nino3
2549,1985.0,6.0,0.0147665307,nino3
2550,1985.0,7.0,0.0146999811,nino3
2551,1985.0,8.0,0.0147399351,nino3
2552,1985.0,9.0,0.0147327408,nino3
2553,1985.0,10.0,0.0147970722,nino3
2554,1985.0,11.0,0.0148371904,nino3
2555,1985.0,12.0,0.0148127647,nino3
2556,1985.0,1.0,0.0146645492,nino34
2557,1985.0,2.0,0.0148822695,nino34
2558,1985.0,3.0,0.0148515955,nino34
2559,1985.0,4.0,0.0147114421,nino34
2560,1985.0,5.0,0.0147813333,nino34
2561,1985.0,6.0,0.0148097304,nino34
2562,1985.0,7.0,0.0149382682,nino34
2563,1985.0,8.0,0.0149593073,nino34
2564,1985.0,9.0,0.0148592121,nino34
2565,1985.0,10.0,0.0149843794,nino34
2566,1985.0,11.0,0.0150534457,nino34
2567,1985.0,12.0,0.0150181961,nino34
2568,1985.0,1.0,0.0149682402,nino4
2569,1985.0,2.0,0.0149045054,nino4
2570,1985.0,3.0,0.0148285151,nino4
2571,1985.0,4.0,0.0148068875,nino4
2572,1985.0,5.0,0.0148018169,nino4
2573,1985.0,6.0,0.0148091563,nino4
2574,1985.0,7.0,0.0150153326,nino4
2575,1985.0,8.0,0.0150557956,nino4
2576,1985.0,9.0,0.0150282576,nino4
2577,1985.0,10.0,0.0151213794,nino4
2578,1985.0,11.0,0.0151336603,nino4
2579,1985.0,12.0,0.0151818841,nino4
2580,1985.0,1.0,0.016194332,tsa
2581,1985.0,2.0,0.0251694095,tsa
2582,1985.0,3.0,0.0063492063,tsa
2583,1985.0,4.0,0.0069735007,tsa
2584,1985.0,5.0,0.0104257168,tsa
2585,1985.0,6.0,0.0017204301,tsa
2586,1985.0,7.0,0.0135883241,tsa
2587,1985.0,8.0,0.0059347181,tsa
2588,1985.0,9.0,0.0012828736,tsa
2589,1985.0,10.0,0.0156521739,tsa
2590,1985.0,11.0,0.0135059088,tsa
2591,1985.0,12.0,0.0140913508,tsa
2592,1986.0,1.0,0.014223789,rainfall
2593,1986.0,2.0,0.0158807944,rainfall
2594,1986.0,3.0,0.0143421189,rainfall
2595,1986.0,4.0,0.0133034422,rainfall
2596,1986.0,5.0,0.0128394314,rainfall
2597,1986.0,6.0,0.013696805,rainfall
2598,1986.0,7.0,0.0392830365,rainfall
2599,1986.0,8.0,0.000444321,rainfall
2600,1986.0,9.0,0.0151735029,rainfall
2601,1986.0,10.0,0.0286952103,rainfall
2602,1986.0,11.0,0.0273902645,rainfall
2603,1986.0,12.0,0.0166535138,rainfall
2604,1986.0,1.0,0.015275657,nino12
2605,1986.0,2.0,0.0152299423,nino12
2606,1986.0,3.0,0.0149474243,nino12
2607,1986.0,4.0,0.0148457614,nino12
2608,1986.0,5.0,0.014647736,nino12
2609,1986.0,6.0,0.0146308627,nino12
2610,1986.0,7.0,0.0149217509,nino12
2611,1986.0,8.0,0.0152541759,nino12
2612,1986.0,9.0,0.0155368477,nino12
2613,1986.0,10.0,0.0154515778,nino12
2614,1986.0,11.0,0.0154984867,nino12
2615,1986.0,12.0,0.0156473682,nino12
2616,1986.0,1.0,0.0147653075,nino3
2617,1986.0,2.0,0.0149776084,nino3
2618,1986.0,3.0,0.0150956693,nino3
2619,1986.0,4.0,0.0151076949,nino3
2620,1986.0,5.0,0.0149678301,nino3
2621,1986.0,6.0,0.0150357421,nino3
2622,1986.0,7.0,0.0151838825,nino3
2623,1986.0,8.0,0.0152901131,nino3
2624,1986.0,9.0,0.0153780592,nino3
2625,1986.0,10.0,0.015508353,nino3
2626,1986.0,11.0,0.0156362558,nino3
2627,1986.0,12.0,0.0156971987,nino3
2628,1986.0,1.0,0.0149216215,nino34
2629,1986.0,2.0,0.014893617,nino34
2630,1986.0,3.0,0.0150577903,nino34
2631,1986.0,4.0,0.0151388136,nino34
2632,1986.0,5.0,0.0150703081,nino34
2633,1986.0,6.0,0.0151392016,nino34
2634,1986.0,7.0,0.0152002453,nino34
2635,1986.0,8.0,0.0153947956,nino34
2636,1986.0,9.0,0.0155346308,nino34
2637,1986.0,10.0,0.0156546436,nino34
2638,1986.0,11.0,0.0157183204,nino34
2639,1986.0,12.0,0.0157699602,nino34
2640,1986.0,1.0,0.0151618646,nino4
2641,1986.0,2.0,0.0151312309,nino4
2642,1986.0,3.0,0.0151564844,nino4
2643,1986.0,4.0,0.0150890756,nino4
2644,1986.0,5.0,0.0151390601,nino4
2645,1986.0,6.0,0.0151937413,nino4
2646,1986.0,7.0,0.0152585386,nino4
2647,1986.0,8.0,0.0154008685,nino4
2648,1986.0,9.0,0.0154368649,nino4
2649,1986.0,10.0,0.0154555243,nino4
2650,1986.0,11.0,0.0154946175,nino4
2651,1986.0,12.0,0.0154430893,nino4
2652,1986.0,1.0,0.0101214575,tsa
2653,1986.0,2.0,0.022749274,tsa
2654,1986.0,3.0,0.0172335601,tsa
2655,1986.0,4.0,0.0130172013,tsa
2656,1986.0,5.0,0.0112945265,tsa
2657,1986.0,6.0,0.0176344086,tsa
2658,1986.0,7.0,0.009562154,tsa
2659,1986.0,8.0,0.012462908,tsa
2660,1986.0,9.0,0.0192431046,tsa
2661,1986.0,10.0,0.008115942,tsa
2662,1986.0,11.0,-0.0095666854,tsa
2663,1986.0,12.0,0.0009718173,tsa
2664,1987.0,1.0,0.0155231543,rainfall
2665,1987.0,2.0,0.015568456,rainfall
2666,1987.0,3.0,0.0130794094,rainfall
2667,1987.0,4.0,0.0138603305,rainfall
2668,1987.0,5.0,0.0105818104,rainfall
2669,1987.0,6.0,0.0037572947,rainfall
2670,1987.0,7.0,0.0044217447,rainfall
2671,1987.0,8.0,0.0213274091,rainfall
2672,1987.0,9.0,0.0137863332,rainfall
2673,1987.0,10.0,0.0061909983,rainfall
2674,1987.0,11.0,0.0109203571,rainfall
2675,1987.0,12.0,0.013166326,rainfall
2676,1987.0,1.0,0.0159274018,nino12
2677,1987.0,2.0,0.0158154841,nino12
2678,1987.0,3.0,0.0161305216,nino12
2679,1987.0,4.0,0.0160377134,nino12
2680,1987.0,5.0,0.0161468646,nino12
2681,1987.0,6.0,0.0159375433,nino12
2682,1987.0,7.0,0.0160519765,nino12
2683,1987.0,8.0,0.0159426066,nino12
2684,1987.0,9.0,0.0160951457,nino12
2685,1987.0,10.0,0.0163946318,nino12
2686,1987.0,11.0,0.0160321908,nino12
2687,1987.0,12.0,0.0156740021,nino12
2688,1987.0,1.0,0.0158199723,nino3
2689,1987.0,2.0,0.0158525494,nino3
2690,1987.0,3.0,0.0158451394,nino3
2691,1987.0,4.0,0.0157602234,nino3
2692,1987.0,5.0,0.0157573789,nino3
2693,1987.0,6.0,0.0157631856,nino3
2694,1987.0,7.0,0.0159215372,nino3
2695,1987.0,8.0,0.0160942195,nino3
2696,1987.0,9.0,0.0161999269,nino3
2697,1987.0,10.0,0.0159643022,nino3
2698,1987.0,11.0,0.0158602362,nino3
2699,1987.0,12.0,0.0158476126,nino3
2700,1987.0,1.0,0.0158470819,nino34
2701,1987.0,2.0,0.0158695035,nino34
2702,1987.0,3.0,0.0158658508,nino34
2703,1987.0,4.0,0.0157031631,nino34
2704,1987.0,5.0,0.0155937342,nino34
2705,1987.0,6.0,0.015710285,nino34
2706,1987.0,7.0,0.0159081408,nino34
2707,1987.0,8.0,0.0160734788,nino34
2708,1987.0,9.0,0.0161078854,nino34
2709,1987.0,10.0,0.015944334,nino34
2710,1987.0,11.0,0.0158319742,nino34
2711,1987.0,12.0,0.0157357891,nino34
2712,1987.0,1.0,0.015414652,nino4
2713,1987.0,2.0,0.0155037086,nino4
2714,1987.0,3.0,0.0155113364,nino4
2715,1987.0,4.0,0.015429831,nino4
2716,1987.0,5.0,0.0154394174,nino4
2717,1987.0,6.0,0.01553618,nino4
2718,1987.0,7.0,0.0155440415,nino4
2719,1987.0,8.0,0.0155760594,nino4
2720,1987.0,9.0,0.0156703547,nino4
2721,1987.0,10.0,0.015699503,nino4
2722,1987.0,11.0,0.0157069452,nino4
2723,1987.0,12.0,0.015656318,nino4
2724,1987.0,1.0,0.0010121457,tsa
2725,1987.0,2.0,0.0038722168,tsa
2726,1987.0,3.0,0.0072562358,tsa
2727,1987.0,4.0,0.0018596002,tsa
2728,1987.0,5.0,0.0121633362,tsa
2729,1987.0,6.0,0.0180645161,tsa
2730,1987.0,7.0,0.0251635632,tsa
2731,1987.0,8.0,0.0255192878,tsa
2732,1987.0,9.0,0.0205259782,tsa
2733,1987.0,10.0,0.0243478261,tsa
2734,1987.0,11.0,0.0354530107,tsa
2735,1987.0,12.0,0.0189504373,tsa
2736,1988.0,1.0,0.014362246,rainfall
2737,1988.0,2.0,0.0294028951,rainfall
2738,1988.0,3.0,0.012514017,rainfall
2739,1988.0,4.0,0.0121230295,rainfall
2740,1988.0,5.0,0.0187735694,rainfall
2741,1988.0,6.0,0.0305246889,rainfall
2742,1988.0,7.0,0.0175801735,rainfall
2743,1988.0,8.0,0.0098861427,rainfall
2744,1988.0,9.0,0.0236032268,rainfall
2745,1988.0,10.0,0.0149092076,rainfall
2746,1988.0,11.0,0.019312775,rainfall
2747,1988.0,12.0,0.0277963266,rainfall
2748,1988.0,1.0,0.0154246273,nino12
2749,1988.0,2.0,0.0151245447,nino12
2750,1988.0,3.0,0.0149243395,nino12
2751,1988.0,4.0,0.0149470773,nino12
2752,1988.0,5.0,0.0147976489,nino12
2753,1988.0,6.0,0.0144328808,nino12
2754,1988.0,7.0,0.0143739729,nino12
2755,1988.0,8.0,0.0143555926,nino12
2756,1988.0,9.0,0.0144937118,nino12
2757,1988.0,10.0,0.014515778,nino12
2758,1988.0,11.0,0.0147049529,nino12
2759,1988.0,12.0,0.0147950861,nino12
2760,1988.0,1.0,0.0157073957,nino3
2761,1988.0,2.0,0.0153114675,nino3
2762,1988.0,3.0,0.0152354958,nino3
2763,1988.0,4.0,0.0150358061,nino3
2764,1988.0,5.0,0.0146318519,nino3
2765,1988.0,6.0,0.0142567475,nino3
2766,1988.0,7.0,0.0141806723,nino3
2767,1988.0,8.0,0.0143892721,nino3
2768,1988.0,9.0,0.0146170705,nino3
2769,1988.0,10.0,0.0143654403,nino3
2770,1988.0,11.0,0.0143226408,nino3
2771,1988.0,12.0,0.0143494898,nino3
2772,1988.0,1.0,0.0157099767,nino34
2773,1988.0,2.0,0.0153815603,nino34
2774,1988.0,3.0,0.0152695579,nino34
2775,1988.0,4.0,0.0150840223,nino34
2776,1988.0,5.0,0.014699548,nino34
2777,1988.0,6.0,0.0144253473,nino34
2778,1988.0,7.0,0.0143530002,nino34
2779,1988.0,8.0,0.0145520974,nino34
2780,1988.0,9.0,0.0146435322,nino34
2781,1988.0,10.0,0.0142061914,nino34
2782,1988.0,11.0,0.0141158019,nino34
2783,1988.0,12.0,0.0141696139,nino34
2784,1988.0,1.0,0.0155975195,nino4
2785,1988.0,2.0,0.0154821157,nino4
2786,1988.0,3.0,0.0153285339,nino4
2787,1988.0,4.0,0.0151423186,nino4
2788,1988.0,5.0,0.0149651691,nino4
2789,1988.0,6.0,0.0148565709,nino4
2790,1988.0,7.0,0.0148461457,nino4
2791,1988.0,8.0,0.0149973987,nino4
2792,1988.0,9.0,0.0148902863,nino4
2793,1988.0,10.0,0.0144849131,nino4
2794,1988.0,11.0,0.014411746,nino4
2795,1988.0,12.0,0.0144249222,nino4
2796,1988.0,1.0,0.0318825911,tsa
2797,1988.0,2.0,0.031945789,tsa
2798,1988.0,3.0,0.0349206349,tsa
2799,1988.0,4.0,0.0274291027,tsa
2800,1988.0,5.0,0.0308427454,tsa
2801,1988.0,6.0,0.0313978495,tsa
2802,1988.0,7.0,0.0231504781,tsa
2803,1988.0,8.0,0.0296735905,tsa
2804,1988.0,9.0,0.0192431046,tsa
2805,1988.0,10.0,0.0214492754,tsa
2806,1988.0,11.0,0.0078784468,tsa
2807,1988.0,12.0,0.0092322643,tsa
2808,1989.0,1.0,0.0155497806,rainfall
2809,1989.0,2.0,0.0224560572,rainfall
2810,1989.0,3.0,0.0118826622,rainfall
2811,1989.0,4.0,0.0176490747,rainfall
2812,1989.0,5.0,0.0350057386,rainfall
2813,1989.0,6.0,0.0245823007,rainfall
2814,1989.0,7.0,0.0336437099,rainfall
2815,1989.0,8.0,0.0043876701,rainfall
2816,1989.0,9.0,0.0291092236,rainfall
2817,1989.0,10.0,0.0248174792,rainfall
2818,1989.0,11.0,0.0277817971,rainfall
2819,1989.0,12.0,0.014845842,rainfall
2820,1989.0,1.0,0.01507703,nino12
2821,1989.0,2.0,0.015212376,nino12
2822,1989.0,3.0,0.0151840438,nino12
2823,1989.0,4.0,0.0151318299,nino12
2824,1989.0,5.0,0.0146539824,nino12
2825,1989.0,6.0,0.0146572603,nino12
2826,1989.0,7.0,0.0148108086,nino12
2827,1989.0,8.0,0.0150295301,nino12
2828,1989.0,9.0,0.014824283,nino12
2829,1989.0,10.0,0.0150308306,nino12
2830,1989.0,11.0,0.0151824777,nino12
2831,1989.0,12.0,0.0150747412,nino12
2832,1989.0,1.0,0.0144749784,nino3
2833,1989.0,2.0,0.014724336,nino3
2834,1989.0,3.0,0.0147153412,nino3
2835,1989.0,4.0,0.0148201399,nino3
2836,1989.0,5.0,0.0148838355,nino3
2837,1989.0,6.0,0.0151216606,nino3
2838,1989.0,7.0,0.0150127467,nino3
2839,1989.0,8.0,0.015018047,nino3
2840,1989.0,9.0,0.0150736637,nino3
2841,1989.0,10.0,0.0150098485,nino3
2842,1989.0,11.0,0.0149340468,nino3
2843,1989.0,12.0,0.0150113111,nino3
2844,1989.0,1.0,0.0141732553,nino34
2845,1989.0,2.0,0.0144283688,nino34
2846,1989.0,3.0,0.0146008181,nino34
2847,1989.0,4.0,0.0146785673,nino34
2848,1989.0,5.0,0.0148249522,nino34
2849,1989.0,6.0,0.0149415189,nino34
2850,1989.0,7.0,0.014971712,nino34
2851,1989.0,8.0,0.0149706187,nino34
2852,1989.0,9.0,0.0150408373,nino34
2853,1989.0,10.0,0.0150014201,nino34
2854,1989.0,11.0,0.01495684,nino34
2855,1989.0,12.0,0.0151548805,nino34
2856,1989.0,1.0,0.0144196378,nino4
2857,1989.0,2.0,0.0145212312,nino4
2858,1989.0,3.0,0.0147048545,nino4
2859,1989.0,4.0,0.0148175361,nino4
2860,1989.0,5.0,0.0149440914,nino4
2861,1989.0,6.0,0.0148354977,nino4
2862,1989.0,7.0,0.0149043037,nino4
2863,1989.0,8.0,0.0149443105,nino4
2864,1989.0,9.0,0.0150600971,nino4
2865,1989.0,10.0,0.0150736445,nino4
2866,1989.0,11.0,0.0150221882,nino4
2867,1989.0,12.0,0.0152191991,nino4
2868,1989.0,1.0,0.0207489879,tsa
2869,1989.0,2.0,0.0111326234,tsa
2870,1989.0,3.0,0.0158730159,tsa
2871,1989.0,4.0,0.0134821013,tsa
2872,1989.0,5.0,0.0143353606,tsa
2873,1989.0,6.0,0.0133333333,tsa
2874,1989.0,7.0,0.0130850528,tsa
2875,1989.0,8.0,0.0231454006,tsa
2876,1989.0,9.0,0.0134701732,tsa
2877,1989.0,10.0,0.0162318841,tsa
2878,1989.0,11.0,-0.0033764772,tsa
2879,1989.0,12.0,-0.0121477162,tsa
2880,1990.0,1.0,0.0124771014,rainfall
2881,1990.0,2.0,0.0102317767,rainfall
2882,1990.0,3.0,0.0140971156,rainfall
2883,1990.0,4.0,0.0112519991,rainfall
2884,1990.0,5.0,0.0154249751,rainfall
2885,1990.0,6.0,0.0118981,rainfall
2886,1990.0,7.0,0.0243729987,rainfall
2887,1990.0,8.0,0.0200777562,rainfall
2888,1990.0,9.0,0.0048657647,rainfall
2889,1990.0,10.0,0.0074880325,rainfall
2890,1990.0,11.0,0.009950037,rainfall
2891,1990.0,12.0,0.0112844587,rainfall
2892,1990.0,1.0,0.0150646158,nino12
2893,1990.0,2.0,0.0153411952,nino12
2894,1990.0,3.0,0.0151609589,nino12
2895,1990.0,4.0,0.0149709164,nino12
2896,1990.0,5.0,0.0150350109,nino12
2897,1990.0,6.0,0.0150334259,nino12
2898,1990.0,7.0,0.0148385442,nino12
2899,1990.0,8.0,0.0150077901,nino12
2900,1990.0,9.0,0.0148022449,nino12
2901,1990.0,10.0,0.014820457,nino12
2902,1990.0,11.0,0.014971805,nino12
2903,1990.0,12.0,0.0151346672,nino12
2904,1990.0,1.0,0.0151030372,nino3
2905,1990.0,2.0,0.015265418,nino3
2906,1990.0,3.0,0.0150900762,nino3
2907,1990.0,4.0,0.0152238228,nino3
2908,1990.0,5.0,0.0153654043,nino3
2909,1990.0,6.0,0.015276314,nino3
2910,1990.0,7.0,0.0152842036,nino3
2911,1990.0,8.0,0.015296159,nino3
2912,1990.0,9.0,0.0153171801,nino3
2913,1990.0,10.0,0.0151922282,nino3
2914,1990.0,11.0,0.0151459202,nino3
2915,1990.0,12.0,0.0152098575,nino3
2916,1990.0,1.0,0.0152415338,nino34
2917,1990.0,2.0,0.0153191489,nino34
2918,1990.0,3.0,0.0152528394,nino34
2919,1990.0,4.0,0.0152812707,nino34
2920,1990.0,5.0,0.0152938547,nino34
2921,1990.0,6.0,0.0152215694,nino34
2922,1990.0,7.0,0.0153340208,nino34
2923,1990.0,8.0,0.0153382387,nino34
2924,1990.0,9.0,0.015341654,nino34
2925,1990.0,10.0,0.0153819938,nino34
2926,1990.0,11.0,0.0152807533,nino34
2927,1990.0,12.0,0.0153997733,nino34
2928,1990.0,1.0,0.015355489,nino4
2929,1990.0,2.0,0.0154389299,nino4
2930,1990.0,3.0,0.0154199352,nino4
2931,1990.0,4.0,0.0153286692,nino4
2932,1990.0,5.0,0.0152549875,nino4
2933,1990.0,6.0,0.0152674973,nino4
2934,1990.0,7.0,0.0153695675,nino4
2935,1990.0,8.0,0.015443339,nino4
2936,1990.0,9.0,0.0154209451,nino4
2937,1990.0,10.0,0.0154873476,nino4
2938,1990.0,11.0,0.0154786929,nino4
2939,1990.0,12.0,0.01552305,nino4
2940,1990.0,1.0,-0.0172064777,tsa
2941,1990.0,2.0,0.0062923524,tsa
2942,1990.0,3.0,0.0145124717,tsa
2943,1990.0,4.0,0.0162715016,tsa
2944,1990.0,5.0,-0.0026064292,tsa
2945,1990.0,6.0,0.0034408602,tsa
2946,1990.0,7.0,-0.0055359839,tsa
2947,1990.0,8.0,-0.0077151335,tsa
2948,1990.0,9.0,-0.0044900577,tsa
2949,1990.0,10.0,0.0057971014,tsa
2950,1990.0,11.0,0.0095666854,tsa
2951,1990.0,12.0,0.0106899903,tsa
2952,1991.0,1.0,0.0148308695,rainfall
2953,1991.0,2.0,0.0120519559,rainfall
2954,1991.0,3.0,0.0145682758,rainfall
2955,1991.0,4.0,0.0163211103,rainfall
2956,1991.0,5.0,0.0203185894,rainfall
2957,1991.0,6.0,0.0183734378,rainfall
2958,1991.0,7.0,0.037146928,rainfall
2959,1991.0,8.0,0.0153846154,rainfall
2960,1991.0,9.0,0.0083230185,rainfall
2961,1991.0,10.0,0.0106169604,rainfall
2962,1991.0,11.0,0.0032258888,rainfall
2963,1991.0,12.0,0.0093014158,rainfall
2964,1991.0,1.0,0.0150894442,nino12
2965,1991.0,2.0,0.0152065206,nino12
2966,1991.0,3.0,0.0152590695,nino12
2967,1991.0,4.0,0.0151675884,nino12
2968,1991.0,5.0,0.0151349528,nino12
2969,1991.0,6.0,0.0152578054,nino12
2970,1991.0,7.0,0.0156151409,nino12
2971,1991.0,8.0,0.0155512881,nino12
2972,1991.0,9.0,0.0156911142,nino12
2973,1991.0,10.0,0.0157562568,nino12
2974,1991.0,11.0,0.0157442715,nino12
2975,1991.0,12.0,0.0157938542,nino12
2976,1991.0,1.0,0.0153104151,nino3
2977,1991.0,2.0,0.0152193684,nino3
2978,1991.0,3.0,0.015162786,nino3
2979,1991.0,4.0,0.0152901817,nino3
2980,1991.0,5.0,0.0154381996,nino3
2981,1991.0,6.0,0.015625716,nino3
2982,1991.0,7.0,0.0157326976,nino3
2983,1991.0,8.0,0.0156105465,nino3
2984,1991.0,9.0,0.0154389383,nino3
2985,1991.0,10.0,0.0156177808,nino3
2986,1991.0,11.0,0.0157875939,nino3
2987,1991.0,12.0,0.0159198113,nino3
2988,1991.0,1.0,0.0154928934,nino34
2989,1991.0,2.0,0.0154212766,nino34
2990,1991.0,3.0,0.0152918492,nino34
2991,1991.0,4.0,0.0154127696,nino34
2992,1991.0,5.0,0.0154247112,nino34
2993,1991.0,6.0,0.0155235846,nino34
2994,1991.0,7.0,0.0156573117,nino34
2995,1991.0,8.0,0.0156775803,nino34
2996,1991.0,9.0,0.0155232792,nino34
2997,1991.0,10.0,0.0157398466,nino34
2998,1991.0,11.0,0.0159001665,nino34
2999,1991.0,12.0,0.0161116711,nino34
3000,1991.0,1.0,0.0155491134,nino4
3001,1991.0,2.0,0.015514505,nino4
3002,1991.0,3.0,0.0154414413,nino4
3003,1991.0,4.0,0.0154617768,nino4
3004,1991.0,5.0,0.0155026505,nino4
3005,1991.0,6.0,0.0154887654,nino4
3006,1991.0,7.0,0.0155546156,nino4
3007,1991.0,8.0,0.0155601329,nino4
3008,1991.0,9.0,0.0155111571,nino4
3009,1991.0,10.0,0.0156358564,nino4
3010,1991.0,11.0,0.0156220141,nino4
3011,1991.0,12.0,0.0156349951,nino4
3012,1991.0,1.0,0.0060728745,tsa
3013,1991.0,2.0,0.0029041626,tsa
3014,1991.0,3.0,0.0063492063,tsa
3015,1991.0,4.0,0.0144119014,tsa
3016,1991.0,5.0,0.0212858384,tsa
3017,1991.0,6.0,0.0189247312,tsa
3018,1991.0,7.0,0.0025163563,tsa
3019,1991.0,8.0,-0.0195845697,tsa
3020,1991.0,9.0,-0.0230917255,tsa
3021,1991.0,10.0,-0.0208695652,tsa
3022,1991.0,11.0,-0.0191333708,tsa
3023,1991.0,12.0,-0.0038872692,tsa
3024,1992.0,1.0,0.0125942572,rainfall
3025,1992.0,2.0,0.0141467775,rainfall
3026,1992.0,3.0,0.0163869545,rainfall
3027,1992.0,4.0,0.0104047673,rainfall
3028,1992.0,5.0,0.0074917704,rainfall
3029,1992.0,6.0,0.0081274815,rainfall
3030,1992.0,7.0,0.0192890603,rainfall
3031,1992.0,8.0,0.0278533741,rainfall
3032,1992.0,9.0,0.0192069657,rainfall
3033,1992.0,10.0,0.0116866793,rainfall
3034,1992.0,11.0,0.006060245,rainfall
3035,1992.0,12.0,0.0179148371,rainfall
3036,1992.0,1.0,0.0156108401,nino12
3037,1992.0,2.0,0.0157335082,nino12
3038,1992.0,3.0,0.0159343006,nino12
3039,1992.0,4.0,0.0163178221,nino12
3040,1992.0,5.0,0.0164466904,nino12
3041,1992.0,6.0,0.0158715493,nino12
3042,1992.0,7.0,0.0153793883,nino12
3043,1992.0,8.0,0.0152759158,nino12
3044,1992.0,9.0,0.0154633874,nino12
3045,1992.0,10.0,0.015429815,nino12
3046,1992.0,11.0,0.0152948364,nino12
3047,1992.0,12.0,0.0152811532,nino12
3048,1992.0,1.0,0.0159858746,nino3
3049,1992.0,2.0,0.015869818,nino3
3050,1992.0,3.0,0.0157500573,nino3
3051,1992.0,4.0,0.0158542318,nino3
3052,1992.0,5.0,0.0158973699,nino3
